Sport	ns1:Id	StartTime	ns1:TotalTimeSeconds	ns1:DistanceMeters	ns1:MaximumSpeed	ns1:Calories	ns1:Value	ns1:Value2	ns1:Intensity	ns1:TriggerMethod	ns1:Time	ns1:LatitudeDegrees	ns1:LongitudeDegrees	ns1:AltitudeMeters	ns1:DistanceMeters3	ns1:Value4	ns2:Speed	ns2:AvgSpeed	ns1:Name	ns1:UnitId	ns1:ProductID	ns1:VersionMajor	ns1:VersionMinor	ns1:BuildMajor	ns1:BuildMinor	ns1:Name5	ns1:VersionMajor6	ns1:VersionMinor7	ns1:BuildMajor8	ns1:BuildMinor9	ns1:LangID	ns1:PartNumber
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:08:52.000Z	49.25789449	16.47972655	243.3999939	3113.360107	169	1.99000001	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:08:58.000Z	49.25793087	16.4796558	243.1999969	3118.889893	166	1.281000018	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:08:59.000Z	49.25794168	16.4796387	243.1999969	3123.370117	165	1.253000021	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:09:05.000Z	49.25803187	16.47949185	242.3999939	3135.340088	163	1.79400003	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:09:10.000Z	49.25810329	16.47936311	241.8000031	3147.610107	160	2.381000042	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:09:11.000Z	49.25811184	16.47934483	241.8000031	3151.120117	160	2.398000002	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:09:15.000Z	49.25813958	16.479259	241.6000061	3158.040039	157	2.173000097	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:09:20.000Z	49.25820437	16.479143	241	3167.330078	156	2	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:09:24.000Z	49.25827403	16.47903093	241.1999969	3178.610107	155	2.239000082	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:09:29.000Z	49.25835617	16.47888819	241.8000031	3192.419922	155	2.674000025	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:09:33.000Z	49.25843311	16.47876556	243	3204.820068	153	2.871000051	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:09:38.000Z	49.25852171	16.47861117	244	3219.780029	151	2.996000051	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:09:42.000Z	49.25858214	16.47846817	244.8000031	3232.159912	150	3.022000074	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:09:47.000Z	49.25864015	16.47829257	245.6000061	3246.5	151	2.979000092	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:09:51.000Z	49.25868977	16.47814069	245.8000031	3258.879883	152	3.003000021	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:09:55.000Z	49.25874098	16.47798504	246	3271.590088	154	3.038000107	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:10:00.000Z	49.2588124	16.47780525	245.8000031	3286.899902	154	3.078000069	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:10:05.000Z	49.25887685	16.47763191	245.6000061	3301.419922	152	3.029000044	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:10:09.000Z	49.25893242	16.47747986	245.3999939	3314.120117	151	3.039000034	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:10:14.000Z	49.25900325	16.47729605	245.3999939	3329.699951	150	3.09100008	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:10:18.000Z	49.25905715	16.47714693	245.1999969	3342.120117	151	3.10800004	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:10:23.000Z	49.25911565	16.47696278	245.1999969	3357.060059	153	3.055000067	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:10:27.000Z	49.25915949	16.4768047	245.3999939	3369.580078	154	3.049000025	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:10:32.000Z	49.25921976	16.47661552	246.8000031	3384.899902	154	3.101000071	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:10:37.000Z	49.2592791	16.47642927	247.8000031	3400.01001	154	3.049000025	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:10:43.000Z	49.25935278	16.47620288	248.8000031	3418.439941	155	3.009000063	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:10:48.000Z	49.25940751	16.47601898	249	3433.159912	155	2.992000103	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:10:53.000Z	49.25946736	16.47580516	248.8000031	3450.120117	156	3.125	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:10:58.000Z	49.25952771	16.4755568	248.6000061	3469.409912	159	3.486000061	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:11:03.000Z	49.25959066	16.47531833	248	3488.159912	163	3.786000013	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:08:15.000Z	172.52	500	3.84800005	31	160	176	Active	Manual	2011-04-12T17:11:07.000Z	49.25964002	16.47512622	247.3999939	3503.199951	164	3.84100008	2.898000002	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:11:11.000Z	49.25968545	16.47492874	246.1999969	3518.459961	165	3.782000065	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:11:15.000Z	49.25973474	16.47474392	244.1999969	3533.01001	165	3.742000103	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:11:20.000Z	49.25978889	16.47450646	241.8000031	3551.340088	165	3.651000023	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:11:25.000Z	49.25984153	16.47427345	239.6000061	3569.300049	165	3.617000103	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:11:30.000Z	49.25989953	16.47404588	239	3587.090088	165	3.584000111	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:11:35.000Z	49.25995904	16.4738199	239.8000031	3604.830078	166	3.562000036	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:11:39.000Z	49.26000673	16.47363642	240.6000061	3619.189941	166	3.585000038	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:11:44.000Z	49.26007404	16.47342277	242.6000061	3636.459961	166	3.519000053	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:11:48.000Z	49.26012341	16.47325102	243.8000031	3650.120117	167	3.46600008	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:11:53.000Z	49.26017881	16.47301524	245	3668.389893	168	3.529000044	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:11:57.000Z	49.26021846	16.47281977	245.6000061	3683.310059	169	3.637000084	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:12:02.000Z	49.26026708	16.47257678	245.8000031	3701.830078	170	3.707000017	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:12:07.000Z	49.2603229	16.47233974	245.8000031	3720.169922	170	3.677000046	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:12:12.000Z	49.26037294	16.47209792	245.3999939	3738.669922	171	3.680000067	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:12:18.000Z	49.26043974	16.47181244	244.8000031	3760.77002	173	3.677000046	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:12:23.000Z	49.26050068	16.47156944	243.8000031	3779.689941	174	3.697000027	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:12:28.000Z	49.26055851	16.47134037	243	3797.590088	176	3.686000109	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:12:33.000Z	49.26062037	16.47111833	242.1999969	3815.159912	175	3.618000031	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:12:38.000Z	49.26067611	16.47088188	241.1999969	3833.469971	176	3.588000059	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:12:43.000Z	49.26073311	16.47064643	240.8000031	3851.77002	177	3.59800005	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:12:48.000Z	49.26078307	16.47041744	240.6000061	3869.340088	177	3.59800005	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:12:52.000Z	49.26083168	16.47024184	240.3999939	3883.219971	177	3.571000099	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:12:57.000Z	49.26088549	16.47001611	242	3900.75	178	3.519000053	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:13:02.000Z	49.26094953	16.46977639	242.3999939	3919.600098	178	3.588000059	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:13:07.000Z	49.2610113	16.46954823	242.6000061	3937.600098	178	3.605000019	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:13:12.000Z	49.261074	16.46932041	242.1999969	3955.590088	179	3.627000093	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:13:17.000Z	49.26113552	16.46907994	241.6000061	3974.370117	179	3.657000065	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:13:21.000Z	49.26118347	16.4688931	240.8000031	3989.01001	179	3.74000001	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:13:24.000Z	49.26122496	16.46874491	240.1999969	4000.719971	179	3.766000032	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:11:08.000Z	137.65	500	3.818000078	26	172	179	Active	Manual	2011-04-12T17:13:25.000Z	49.26123611	16.46870627	240.1999969	4003.820068	180	3.755000114	3.631999969	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:13:30.000Z	49.26130358	16.46847568	239.1999969	4022.189941	179	3.696000099	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:13:35.000Z	49.26135957	16.46823579	238.3999939	4040.76001	178	3.667000055	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:13:39.000Z	49.26140215	16.46803949	238.3999939	4055.820068	178	3.703000069	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:13:43.000Z	49.26145035	16.467839	238.3999939	4071.379883	177	3.736000061	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:13:48.000Z	49.26149393	16.46760254	238.1999969	4089.330078	177	3.707000017	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:13:53.000Z	49.26152101	16.46735201	237.3999939	4107.870117	177	3.680000067	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:13:57.000Z	49.26154138	16.46716241	236.3999939	4121.850098	177	3.653000116	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:14:01.000Z	49.26154523	16.46696024	235.3999939	4136.580078	178	3.664000034	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:14:05.000Z	49.26154221	16.46674792	234.3999939	4152.080078	178	3.674000025	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:14:10.000Z	49.2615278	16.46649915	233.1999969	4170.290039	179	3.697000027	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:14:15.000Z			234.8000031	4181.27002	178	3.792000055	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:14:19.000Z	49.26146334	16.46605994	231.1999969	4203.100098	178	3.943000078	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:14:24.000Z	49.261405	16.46583673	230.8000031	4220.640137	178	3.944000006	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:14:29.000Z	49.26133309	16.4656048	235	4239.330078	178	3.60800004	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:13:25.000Z	140.53	500	3.987999916	30	178	180	Active	Manual	2011-04-12T17:14:33.000Z	49.26127424	16.4654447	237.6000061	4252.700195	178	3.578000069	3.556999922	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
